chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3160631656646728,0.08724095672369,2032.5717545797029,2185.687448266261,3331.2112742456898,0.0545752514367816,-288.9669189453125,167.0611572265625,-25.94808578491211,24.080625534057617,-1.5986558198928833,7.469801425933838,-21.51226043701172,-6.579372882843018,-8.161491394042969,-16.604290008544922,-3.062751531600952,-4.9538254737854,-8.863192558288574,-3.861159324645996,-6.474570274353027,-14.312073707580566,-7.456705570220947,-4.2820258140563965,-19.005754470825195,-17.514738082885742,FAKE
0.4894272983074188,0.0177239049226045,2937.6820028131137,3717.922714953118,5066.242928340517,0.0785515445402298,-467.1369018554688,104.322509765625,-21.60697555541992,-16.584692001342773,0.8238120079040527,-1.810438871383667,-16.20290756225586,-16.11411476135254,-10.069475173950195,-4.528157711029053,3.0745270252227783,-1.894579291343689,-8.72663402557373,-2.896010160446167,0.3042178153991699,-4.746317386627197,-5.218960285186768,-9.281437873840332,-12.760443687438965,-9.232088088989258,FAKE
0.3218499422073364,0.0917923524975776,1771.0254821387691,2449.447784996118,3249.0385910560344,0.0356164691091954,-287.43292236328125,176.89439392089844,-6.406924247741699,13.545289039611816,-4.687352180480957,13.521509170532228,-24.09239196777344,-11.403326988220217,-17.243144989013672,-17.373817443847656,-6.584568977355957,-5.869501113891602,-8.119872093200684,-7.173607349395752,-0.7095782160758972,-9.50632095336914,-7.090208053588867,-2.525320529937744,-16.179216384887695,-12.567846298217772,FAKE
0.3585345447063446,0.0570808015763759,2281.711233113218,2390.146116773331,3673.267443426724,0.0649021192528735,-318.9014587402344,163.3070526123047,-23.33988380432129,22.344253540039062,-8.520129203796387,12.480319023132324,-22.04872703552246,-14.866686820983888,-7.683898448944092,-8.503218650817871,-4.815901279449463,-2.956800699234009,-8.764463424682617,-9.42084789276123,-1.2781636714935305,-9.517059326171877,-9.529558181762695,-3.93001651763916,-18.56023025512696,-14.51054573059082,FAKE
0.5651634931564331,0.0012209569104015,3404.9870475891835,4263.087184915104,6225.075767780172,0.076794854525862,-551.5208740234375,129.52871704101562,-62.06050109863281,-11.597458839416504,-24.53007125854492,-16.81661033630371,3.33115291595459,-26.69466781616211,12.782416343688965,-20.07234764099121,11.789667129516602,-7.962202548980713,-3.316363573074341,0.3468959331512451,-8.185354232788086,3.764360427856445,-13.963159561157228,-1.7229026556015017,-8.088568687438965,-7.197906017303467,FAKE
0.3622491359710693,0.0991349145770073,2570.808007919296,2800.60558795943,4383.863146551724,0.0645653735632183,-271.227294921875,133.63148498535156,-31.591794967651367,32.470455169677734,1.5707437992095947,4.404676914215088,-30.57352828979492,-13.559971809387209,-14.630014419555664,-6.686139583587647,-10.266772270202637,-7.096977233886719,-8.394250869750977,-4.492822170257568,-1.939056396484375,-11.194679260253906,-4.753434181213379,-3.994932651519776,-16.06317901611328,-11.46393871307373,FAKE
0.2901313304901123,0.1313783973455429,1912.2139706834423,2328.218980894779,3059.447400323276,0.0481826957614942,-234.3520965576172,173.48155212402344,-27.88604164123535,9.53640842437744,-17.25992774963379,6.471018314361572,-33.4683837890625,-7.091822624206543,-6.6369805335998535,-18.8856258392334,-3.576694965362549,-0.5105850696563721,-10.799328804016112,-9.665438652038574,-1.79310941696167,-12.847426414489746,-9.93435764312744,-2.0547568798065186,-20.09041786193848,-16.322120666503906,FAKE
0.4668287634849548,0.0141824195161461,3239.129695528681,3986.6352869333264,6098.846646012931,0.0730401400862068,-481.7993774414063,112.10918426513672,-37.09080505371094,-14.220404624938965,-5.942547798156738,7.168828010559082,-12.06266975402832,-8.329660415649414,-2.341958999633789,-0.9160587787628174,7.938669681549072,-3.4808266162872314,-10.594982147216797,-5.5274338722229,-6.513290882110596,-6.573122024536133,-6.27756404876709,-11.43821620941162,-15.398409843444824,-8.634846687316895,FAKE
0.4547270238399505,0.0412869751453399,3666.196211266444,3398.547943979564,6328.039129849138,0.1085387482040229,-359.67633056640625,116.70589447021484,-36.31149673461914,13.048726081848145,-28.1135311126709,14.635884284973145,-18.093338012695312,-9.714075088500977,-9.961387634277344,2.7942700386047363,-5.459280967712402,0.6655417084693909,-7.365992069244385,-3.755536556243897,0.133811354637146,-6.314350128173828,-3.99560546875,-4.969867706298828,-12.511674880981444,-11.996691703796388,FAKE
0.4032811224460602,0.041531179100275,3576.360612224681,3317.779617927202,5752.087823275862,0.1122485632183908,-396.227294921875,97.52617645263672,-23.110538482666016,15.017033576965332,-0.0497292168438434,16.374481201171875,-18.24788475036621,-18.94817924499512,-11.747817039489746,-2.614307880401612,-2.0441694259643555,-3.072650671005249,-12.891590118408203,-6.057042121887207,3.401244163513184,-7.475592136383057,-9.070096015930176,-5.945650577545166,-15.966280937194824,-13.618178367614746,FAKE
0.4267202317714691,0.027520602568984,3257.843433556044,3788.6738529966265,6327.544113685345,0.0748810165229885,-496.7319030761719,112.44880676269533,-18.6181755065918,-18.51872634887696,8.582412719726562,14.364234924316406,-0.661052405834198,1.693530559539795,1.8902095556259155,-6.727233409881592,0.8707437515258789,-2.222951889038086,-8.398107528686523,-8.837920188903809,-8.956794738769531,-6.048426628112793,-2.456780195236206,-4.820280075073242,-13.337255477905272,-12.142858505249023,FAKE
0.337669163942337,0.0670077949762344,2700.223343268857,2600.371429963433,4151.205549568966,0.0778724407327586,-340.0307922363281,119.67251586914062,-21.062721252441406,40.74501800537109,9.100857734680176,16.823955535888672,-16.12464141845703,-12.21347713470459,-8.735800743103027,-9.657037734985352,-11.707048416137695,-8.850976943969727,-15.084672927856444,-7.436299800872803,-3.4939894676208496,-9.022882461547852,-6.490931510925293,-4.028360366821289,-11.655238151550291,-11.923113822937012,FAKE
0.3591759800910949,0.0564186945557594,2146.0101080846666,2579.9726191808263,3753.7075700431033,0.0542890176005747,-354.7320251464844,163.5701904296875,-10.747475624084473,22.912494659423828,-1.88109827041626,14.91010570526123,-13.237385749816896,-10.961411476135254,-10.244890213012695,-12.334183692932127,-1.937804818153381,-1.2476205825805664,-11.037779808044434,-8.226683616638184,-3.499717712402344,-13.925817489624023,-8.776494979858398,-4.615102291107178,-16.68011474609375,-13.555121421813965,FAKE
0.3545211553573608,0.0558089166879653,1385.9298051781848,2134.871620855046,2422.361597521552,0.0284662356321839,-367.1470336914063,179.35140991210938,-2.900200843811035,29.28304100036621,17.13300132751465,7.567748546600342,-20.219362258911133,-12.70925235748291,-1.961948275566101,-15.510865211486816,-1.7771469354629517,-7.190502643585205,-9.980560302734377,-4.192171573638916,-7.856085300445557,-11.823724746704102,-7.643572807312012,-6.037309169769287,-21.7996768951416,-14.005316734313965,FAKE
0.4573308825492859,0.0127315055578947,3401.687299517939,3296.3622436779933,5765.20575161638,0.105328439295977,-439.2488708496094,127.18424224853516,-43.46783065795898,27.31343650817871,-20.570388793945312,4.883302688598633,-12.704691886901855,-23.783870697021484,-0.8907161951065063,-11.051934242248535,1.871265649795532,-6.585803031921387,-9.93956184387207,-1.0179630517959597,-2.77752947807312,-4.74527645111084,-6.612428665161133,-9.901571273803713,-12.135262489318848,-11.540809631347656,FAKE
0.4311368465423584,0.0427029654383659,2619.581531551228,3234.524161511429,4723.196726831897,0.0617872216235632,-392.3598327636719,124.47293853759766,-6.023373603820801,10.20991325378418,1.3049132823944092,12.750029563903809,-14.735487937927246,-7.810341835021973,-7.406581878662109,-3.849357128143311,0.6291067004203796,-8.311978340148926,-10.05525016784668,-7.801713466644287,-4.552449703216553,-11.178343772888184,-8.032929420471191,-6.714523792266846,-15.34396743774414,-12.920693397521973,FAKE
0.4042019248008728,0.0243181828409433,3024.3639517288684,3678.0311829741154,5625.611193426724,0.0695492097701149,-464.93206787109375,95.16201782226562,-15.81269359588623,-2.550607919692993,-3.205349922180176,-0.7812561392784119,-6.070997714996338,-5.270398139953613,-3.3185906410217285,-8.830318450927734,-7.848513603210449,-6.99407958984375,-6.515199184417725,-6.006981372833252,-9.67251682281494,-11.455739974975586,-9.253144264221191,-8.16434097290039,-7.90268611907959,-5.543879508972168,FAKE
0.3595877587795257,0.105845920741558,3411.7334180317434,2610.172908509669,5155.593345905172,0.1145215966235632,-265.3046264648437,119.40087127685548,-21.411062240600582,28.426359176635746,-18.09546661376953,12.060587882995604,-19.15550422668457,-13.965560913085938,-13.616024017333984,-7.803361415863037,-9.669042587280272,-2.768651247024536,-9.40440273284912,-7.156245708465576,1.4727506637573242,-9.722123146057127,-5.1507978439331055,-4.924497604370117,-16.278078079223633,-12.275649070739746,FAKE
0.3427469432353973,0.0845796018838882,1763.793117925301,2587.299829066822,3070.337755926724,0.0339215158045977,-316.1957702636719,170.69088745117188,-16.56056022644043,3.4095563888549805,0.0010223827557638,10.178566932678224,-23.656391143798828,-9.46347713470459,-10.88772678375244,-18.27400588989257,1.1409525871276855,1.1458383798599243,-10.157029151916504,-5.3688507080078125,-3.8872146606445312,-13.597954750061035,-5.739287853240967,-5.974245071411133,-26.001792907714844,-15.184454917907717,FAKE
0.3181622624397278,0.092356689274311,1567.8870710858496,2301.513262616033,2448.3499461206898,0.0332929238505747,-301.52203369140625,186.264404296875,-8.821111679077148,1.5915427207946775,-14.803869247436523,12.089165687561035,-22.078292846679688,-7.31357479095459,-12.385040283203123,-24.59148025512696,-1.2010822296142578,0.4142733216285705,-6.835155963897705,-4.730958938598633,-2.983295202255249,-12.794397354125977,-7.134929656982422,-0.5537664890289307,-21.526731491088867,-18.283248901367188,FAKE
0.4574911296367645,0.0358181968331337,2699.6628395026323,3158.829560854634,5036.294450431034,0.0705987338362068,-394.7221984863281,115.91129302978516,-25.92353630065918,8.653894424438477,8.041000366210938,5.614753723144531,-16.125534057617188,-15.837729454040527,-8.422429084777832,-14.277576446533203,-1.7511614561080933,-7.646790981292725,-12.86879539489746,-0.0560462176799774,-4.346489429473877,-9.369295120239258,-5.066245079040527,-7.464714050292969,-13.293986320495604,-13.848206520080566,FAKE
0.3586756885051727,0.0713464394211769,2478.5755210771954,2891.732688819813,4472.966056034483,0.0679721174568965,-332.81170654296875,151.8451385498047,-29.644763946533203,3.4641356468200684,2.862863779067993,11.223097801208496,-34.442474365234375,-8.493680000305176,-7.173968315124512,-4.22822380065918,-0.1313367336988449,-2.718393087387085,-8.745187759399414,-5.635648727416992,-0.0584141425788402,-14.47861099243164,-9.364472389221191,-1.7573524713516235,-19.52210807800293,-13.819025993347168,FAKE
0.3662774860858917,0.0418077632784843,1973.7232562780327,2599.0012084637665,3100.286233836207,0.0485362787356321,-377.15435791015625,162.22793579101562,-11.65666675567627,16.541122436523438,0.7060189843177795,12.983211517333984,-16.31511878967285,-14.567885398864746,-7.843693733215332,-10.298815727233888,2.3156814575195312,-3.936158657073975,-10.831664085388184,-2.1290597915649414,-7.297906875610352,-13.493399620056152,-5.422021389007568,-6.330761909484863,-18.41387367248535,-15.325965881347656,FAKE
0.4328996241092682,0.0572198629379272,2873.5751550495047,2900.1785040183336,4695.970837823276,0.0855895294540229,-314.6786804199219,129.8466033935547,-12.170860290527344,46.94919204711914,-4.94256591796875,18.8725528717041,-23.17627143859864,-16.741409301757812,-12.831796646118164,-6.418939113616943,-9.383538246154783,-10.194379806518556,-9.713678359985352,-7.013981819152832,-5.236425399780273,-5.328310012817383,-3.801476240158081,-5.8756866455078125,-15.892763137817385,-11.941472053527832,FAKE
0.371247261762619,0.0562992766499519,2228.667685615315,2984.7273465253816,4407.871430495689,0.0500067349137931,-393.1169738769531,157.18231201171875,-9.411824226379396,4.060052394866943,13.375116348266602,10.247182846069336,-15.73820972442627,-5.714751720428467,-9.047741889953612,-15.467303276062012,2.440497636795044,-3.468902587890625,-12.77629566192627,-6.7079291343688965,-4.75785493850708,-13.699039459228516,-9.604456901550291,-4.753387928009033,-15.53979778289795,-12.405217170715332,FAKE
0.3821823298931122,0.0942172706127166,1446.2981602750024,2285.7175728226134,2300.340113146552,0.0309357040229885,-305.1935729980469,180.6248474121093,-2.9156785011291504,-6.615502834320068,-8.024810791015625,5.207416534423828,-14.81012725830078,-5.057194709777832,-13.281880378723145,-21.1878719329834,-3.1405014991760254,-0.904157280921936,-7.254051685333252,-4.260872840881348,-1.2004082202911377,-11.026693344116213,-8.71914291381836,-5.659580707550049,-14.71701431274414,-13.217633247375488,FAKE
0.3015148341655731,0.0912642106413841,3284.2776428842,2896.098356500522,5222.420528017241,0.0975440014367816,-290.68804931640625,119.13034057617188,-19.43643379211425,36.70232391357422,-16.077878952026367,16.039339065551758,-21.347881317138672,-20.105859756469727,-18.151002883911133,-10.340224266052246,-12.790226936340332,-0.973718762397766,-15.683485984802246,-8.688224792480469,-2.317850112915039,-11.420806884765623,-5.200582027435303,-4.481484413146973,-13.76206398010254,-7.856830596923828,FAKE
0.4476268589496612,0.0644276142120361,2965.5267411176305,3119.1013047759,5289.742726293103,0.0839507004310344,-352.62164306640625,106.81852722167967,-44.00910186767578,2.250157594680786,4.146006107330322,4.284179210662842,-21.910499572753903,-14.348487854003906,-14.209600448608398,-7.737879753112793,-2.7353527545928955,-3.6844215393066406,-9.6793212890625,-1.3860031366348269,-2.5529325008392334,-9.242862701416016,-6.390402793884277,-6.460565567016602,-10.566500663757324,-12.148058891296388,FAKE
0.3616717457771301,0.1110665872693061,3068.713782539668,2926.018888369632,5280.089911099138,0.0885977909482758,-223.67189025878903,123.69357299804688,-40.83470916748047,37.32896041870117,-8.947168350219727,12.704787254333496,-28.714187622070312,-9.798727989196776,-11.615968704223633,-11.79763412475586,-14.538434028625488,-4.626319408416748,-14.879653930664062,-2.13891339302063,-0.2575448155403137,-12.288108825683594,-5.151922702789307,-4.1464691162109375,-11.458728790283203,-14.779584884643556,FAKE
0.5120100378990173,0.0529180020093917,2703.6899575258512,2588.194009857936,4988.030374461207,0.0766152568247126,-265.63653564453125,120.01657104492188,-79.25823974609375,-16.849205017089844,-26.263303756713867,3.2899601459503174,-14.82299518585205,-19.480558395385746,-0.902352511882782,-14.835169792175291,-3.765780448913574,-10.3484525680542,-8.714234352111816,-3.025585651397705,-8.040029525756836,-3.642380714416504,-9.380346298217772,-0.6569350361824036,-5.438715934753418,-7.802887916564941,FAKE
0.5402246117591858,0.0404657870531082,2739.263337087674,2626.030018076154,5188.264412715517,0.0783775592672413,-256.53863525390625,143.17703247070312,-95.27397918701172,-1.8985421657562256,-44.11165237426758,11.811127662658691,-10.487126350402832,-18.385427474975582,0.8712545037269592,-17.26083755493164,5.228421688079834,-14.698653221130373,-5.2657790184021,-3.803357601165772,-11.018706321716309,2.493330717086792,-11.520515441894531,-2.6056160926818848,-9.75353717803955,-7.289772987365723,FAKE
0.6085096001625061,0.0247462633997201,3095.736426567293,2733.3775252959613,5998.4326171875,0.1021647135416666,-310.9674987792969,164.3715362548828,-136.564208984375,13.415610313415527,-61.28111267089844,13.463415145874023,-4.141465187072754,-36.06496810913086,18.25564956665039,-33.99821090698242,20.22731590270996,-25.37558555603028,2.439246416091919,2.182242155075073,-12.686982154846191,10.16928768157959,-18.32008552551269,8.706125259399414,-10.628238677978516,-3.686028003692627,FAKE
0.3153296709060669,0.1185389086604118,2928.752075761477,2955.218250215207,5292.465315193966,0.0844053071120689,-270.4625244140625,111.1366958618164,-35.22481155395508,18.81768035888672,-39.40701675415039,-13.526158332824709,-20.0300350189209,-6.21466064453125,-6.391093730926514,-14.684432983398438,-22.699596405029297,-10.402071952819824,-5.634110927581787,-11.10830020904541,-4.297702789306641,-0.3589400351047516,-9.68189811706543,-2.3264966011047363,2.1870477199554443,-12.834773063659668,FAKE
0.4151525795459747,0.0592037513852119,3545.940689887376,3261.243313100839,6156.268521012931,0.109857668821839,-281.33319091796875,112.86923217773438,-36.97981643676758,12.955967903137209,-34.935585021972656,11.794843673706056,-17.07152557373047,-9.361774444580078,-11.985462188720703,-2.898916482925415,0.2440455704927444,-4.996610641479492,-9.586267471313477,-4.372236728668213,-2.93137788772583,-1.9564745426177976,-4.644966125488281,-1.757157564163208,-0.0890786871314048,-6.998915195465088,FAKE
0.4439880847930908,0.0371199250221252,1766.603531865816,2075.8838086224573,2464.9329876077586,0.0509664601293103,-315.2189636230469,200.955322265625,-67.71733093261719,-42.38478088378906,-43.55698394775391,2.413737297058105,-21.37655258178711,-15.033751487731934,3.730480909347534,6.465704441070557,10.88507843017578,-0.7321587204933167,-3.097872734069824,9.134081840515137,-17.192731857299805,5.490550994873047,-8.325758934020996,-1.647075057029724,-5.197617530822754,-1.4478365182876587,FAKE
0.4628559350967407,0.0539858639240264,1759.7145132619737,1914.695306917465,2381.5227640086205,0.0525379400143678,-274.47918701171875,194.435546875,-88.0427017211914,-42.37459945678711,-52.79365158081055,-5.123911380767822,-21.794368743896484,-14.3077392578125,-0.3085266947746277,5.603649139404297,4.938318729400635,3.1953229904174805,-1.595894694328308,5.141383171081543,-12.967390060424805,6.105777263641357,-14.97441291809082,-5.435665607452393,-3.8611154556274414,1.4729937314987185,FAKE
0.4946644008159637,0.0432943291962146,1856.329515334114,2035.67825992022,2668.879647090517,0.0538680854885057,-288.1202697753906,183.28433227539065,-96.16653442382812,-33.58474349975586,-55.82514953613281,-15.296961784362791,-22.74991798400879,-8.209835052490234,-0.320936918258667,-2.711785793304444,6.623283386230469,6.563555717468262,-2.199174165725708,7.248768806457519,-7.660025596618652,8.977815628051758,-13.68925666809082,-5.1245527267456055,-6.162137508392334,-1.7595067024230957,FAKE
0.4367801547050476,0.047868900001049,1940.3957280891764,2521.890545801005,3327.0036368534484,0.0450621857040229,-276.3525390625,172.75714111328125,-54.36929702758789,-3.761411190032959,-27.452714920043945,-6.493061542510986,-23.62105178833008,-1.5546799898147583,5.003342151641846,-13.009828567504885,-3.726845979690552,-1.5991605520248413,-9.403228759765623,-9.07882595062256,-14.164244651794434,3.364889144897461,-14.842577934265137,-9.240368843078612,-7.033761024475098,-8.954370498657227,FAKE
0.2473056763410568,0.1224546432495117,2129.4105366676376,2846.889393924913,4074.4780441810335,0.0355491199712643,-259.4800720214844,135.77049255371094,-36.31168746948242,21.64014434814453,-24.27586555480957,-8.645708084106445,-28.36372756958008,-11.621585845947266,-6.728115558624268,-21.338848114013672,-16.723764419555664,-13.90276336669922,-13.808279037475586,-16.567214965820312,-9.954343795776367,-1.9009205102920528,-12.14506721496582,-6.707878112792969,2.712707042694092,-6.828525543212891,FAKE
0.3432864546775818,0.1156545653939247,2996.503294803935,3208.1789537184395,5396.1712015086205,0.0642117905890804,-266.1943359375,99.611328125,-35.196815490722656,34.7657585144043,-16.250032424926758,0.0355807766318321,-26.50995445251465,-10.937843322753906,-14.296173095703123,-15.318827629089355,-10.928436279296877,-15.22414207458496,-6.0867133140563965,-8.867557525634766,-5.6276960372924805,-0.94476056098938,-3.585598945617676,-2.9296858310699463,-1.4973865747451782,-10.26215362548828,FAKE
0.4011809825897217,0.1031084284186363,3474.3367525210347,3069.8098006191817,5675.360317887931,0.1056427352729885,-260.8839416503906,99.68793487548828,-37.655399322509766,12.231536865234377,-39.21909332275391,7.327147960662842,-23.461700439453125,-16.93160057067871,-18.12899208068848,-10.743292808532717,-5.380912780761719,-4.5471720695495605,-4.933467864990234,-8.05168342590332,1.2435507774353027,-0.3061298131942749,-5.087568759918213,-2.6102066040039062,-0.1486079394817352,-7.863700866699219,FAKE
0.407226413488388,0.0455278195440769,1886.8724351033304,2136.7586637192862,2994.352774784483,0.0502424568965517,-282.73858642578125,188.3746795654297,-83.39771270751953,-17.501605987548828,-35.61970138549805,-19.901731491088867,-34.58832931518555,-1.7138829231262207,3.021239280700684,1.539171576499939,9.345967292785645,-0.5987656712532043,-9.452799797058104,8.180429458618164,-10.91444969177246,6.891168594360352,-14.056866645812988,-7.122812747955322,-6.840893268585205,2.1817123889923096,FAKE
0.5044554471969604,0.0549415573477745,1985.0041822687456,1974.044278216079,3164.390827047414,0.0611923042385057,-245.3334197998047,188.76025390625,-104.28507995605467,-18.1351375579834,-44.24643707275391,-13.915852546691896,-29.40253257751465,2.060142993927002,2.6985177993774414,-5.726470470428467,0.170883446931839,3.1704227924346924,1.6183613538742063,7.958176136016846,-8.259361267089844,5.82622766494751,-11.78573989868164,-2.413160562515259,-1.5936423540115356,-0.958863079547882,FAKE
0.4821437001228332,0.0413423962891101,2046.855085398837,2140.700183423028,3142.610115840517,0.0609846443965517,-276.73101806640625,179.05030822753906,-98.47071075439452,-22.24034881591797,-46.5396614074707,-14.065974235534668,-25.79822540283203,-4.099644660949707,2.4106667041778564,-2.161861658096313,1.963334918022156,3.661298990249634,-3.955146551132202,9.644124031066896,-6.180627346038818,7.980069637298584,-11.226659774780272,-1.3379206657409668,-6.509703159332275,-1.941256523132324,FAKE
0.3738698065280914,0.0982716456055641,2889.492651044249,2719.661012326587,4620.233364762931,0.084815014367816,-243.11427307128903,120.98606872558594,-57.150760650634766,12.489123344421388,-30.60985565185547,-6.229554653167725,-23.20849609375,0.5255118012428284,-7.415510654449463,-14.11547565460205,-8.807947158813477,-8.111993789672852,-6.822037696838379,-1.338936448097229,-1.6340861320495603,-3.3856453895568848,-9.609214782714844,-10.027292251586914,-4.638052463531494,-6.8243560791015625,FAKE
0.3896144032478332,0.0485535599291324,2504.3740269721548,2891.13386987936,3996.512998383621,0.0614392510775862,-305.8934631347656,138.05511474609375,-48.63994216918945,-14.602678298950195,-18.58217430114746,-9.65679168701172,-19.60759353637696,-4.68261194229126,-3.525996685028076,-7.233210563659668,-7.025180816650391,-5.429141998291016,-3.982178449630737,-2.1884047985076904,-3.028552770614624,-4.743291854858398,-11.318482398986816,-11.40392017364502,-6.7767109870910645,-5.052261352539063,FAKE
0.3954302370548248,0.0990490987896919,3123.0497701693944,3195.7061586328527,5870.891702586207,0.0821266612787356,-258.21063232421875,117.25035095214844,-42.49630737304688,16.825002670288086,-28.581615447998047,-2.375208854675293,-15.66181468963623,-2.1398956775665283,-18.91601181030273,-21.44944190979004,-9.503979682922363,-5.919051170349121,-11.668251991271973,-11.363919258117676,-7.581052780151367,-4.859302520751953,-10.612083435058594,-6.522137641906738,-4.014972686767578,-8.719108581542969,FAKE
0.2763207554817199,0.1117240414023399,2195.0385598461503,2846.531777790067,4225.457974137931,0.0407630657327586,-253.1248474121093,146.6320343017578,-43.70393371582031,1.9162474870681765,-36.69573593139648,1.0147223472595217,-18.56216812133789,-16.4082088470459,-19.11714172363281,-19.157367706298828,-15.555739402770996,-3.301326274871826,-2.14188289642334,-9.53830337524414,-4.076919078826904,-0.9175865650177002,-13.00019645690918,-3.41534423828125,-1.6492241621017456,-13.173091888427734,FAKE
0.3612009286880493,0.0539051592350006,2211.083352676741,2703.291968451567,3820.782260237069,0.0512414691091954,-298.0552978515625,149.34376525878906,-58.46345138549805,-16.835771560668945,-33.694122314453125,-24.680307388305664,-19.078588485717773,-1.9431424140930176,-4.246037006378174,-10.085820198059082,-7.082670211791992,-2.241188764572144,4.306262969970703,2.0946366786956787,-3.2374043464660645,-3.4670441150665283,-12.012444496154783,-2.8374385833740234,-1.3756755590438845,-7.443068981170654,FAKE
0.2942177951335907,0.0763959810137748,3199.0058487776178,3114.686613982234,5576.357085129311,0.0865099676724138,-277.8778381347656,109.2732162475586,-52.309513092041016,4.909858226776123,-34.15058898925781,0.005183033645153,-14.033400535583496,4.661801815032959,-4.941573619842529,-10.378433227539062,-14.559433937072754,-15.457326889038086,-6.815421104431152,-1.4927892684936523,-3.5000574588775635,-1.7490417957305908,-5.664726257324219,-7.359055995941162,-6.222805023193359,-6.712890625,FAKE
0.2806538939476013,0.1095904558897018,3262.897419236509,3246.097432194424,6393.8762796336205,0.0666363595545977,-237.07383728027344,104.6805648803711,-41.85717010498047,35.79949188232422,-34.9396858215332,21.68622779846192,-11.711088180541992,-11.815780639648438,-17.73553466796875,-14.928903579711914,-7.0163116455078125,-12.198500633239746,-11.217556953430176,-16.594764709472656,-7.596953392028809,-8.541693687438965,-10.938343048095703,0.6131260991096497,1.3989986181259155,-8.663421630859375,FAKE
0.3430175185203552,0.0945132002234458,2461.5186935657143,3123.6042717841083,4911.302869073276,0.0433503951149425,-268.66241455078125,137.64306640625,-36.08045196533203,18.306320190429688,-18.496511459350582,3.0323197841644287,-16.208986282348633,-10.251503944396973,-11.540691375732422,-15.463467597961426,-17.48292350769043,-11.344846725463867,-8.320798873901367,-12.21601676940918,-10.922112464904783,-3.0600287914276123,-8.179734230041504,-1.4204713106155396,-3.675621032714844,-10.226439476013184,FAKE
0.3001623153686523,0.0804287493228912,2191.373933281782,2678.430162626407,3352.991985452586,0.0530262212643678,-288.3912353515625,149.24537658691406,-36.51958465576172,-6.572991847991943,-22.861629486083984,-0.4172103703022003,-12.278349876403809,-0.5804635286331177,0.3732478618621826,-9.821181297302246,-11.080114364624023,-5.716076374053955,-4.354535102844238,-5.960838794708252,-3.511546850204468,-2.538658142089844,-8.836141586303711,-3.020913362503052,0.952180802822113,-9.203399658203123,FAKE
0.3676855564117431,0.0119761684909462,2213.976322791999,2976.259786686846,3661.634563577586,0.0530991828304597,-374.734619140625,169.70956420898438,-46.35878753662109,-6.489892482757568,-23.90366554260254,-14.242583274841309,-11.217121124267578,5.383316516876221,5.075407981872559,5.029689788818359,3.291416645050049,4.612298488616943,-0.7651609182357788,10.332911491394045,-6.928400993347168,4.734931468963623,-15.095295906066896,-0.9771708250045776,-8.575307846069336,-4.127038478851318,FAKE
0.3849451541900635,0.0107393311336636,2220.4541069646416,2950.086377327917,3925.725686961207,0.0522853807471264,-385.5390930175781,173.65353393554688,-44.89496994018555,2.763181686401367,-22.33000946044922,-6.105342388153076,-3.433077335357666,-7.976264476776123,1.2185406684875488,0.7602971196174622,5.66898250579834,5.121648788452148,-0.167705237865448,6.877202033996582,-12.508145332336426,3.021829128265381,-5.889012813568115,1.3858883380889893,-2.6180498600006104,1.0130174160003662,FAKE
0.2637297809123993,0.1174226626753807,2950.513247615321,3243.419840808737,5542.200969827586,0.0525491648706896,-251.5551147460937,107.1418685913086,-34.04612731933594,20.676618576049805,-25.61685943603516,13.943188667297363,-19.486705780029297,-10.233537673950195,-20.61585235595703,-14.219157218933104,-6.378431797027588,-11.43425750732422,-7.88590145111084,-8.314562797546387,-4.426551342010498,-4.672441005706787,-5.543313503265381,-3.8085036277771,-3.2331647872924805,-9.58133602142334,FAKE
0.2727137207984924,0.033504594117403,2155.10830170098,2691.914913081562,3222.0602101293102,0.0592560165229885,-348.10504150390625,153.1305694580078,-39.70977020263672,-16.341480255126953,4.330211639404297,-3.2992472648620605,-16.23569679260254,-5.1442060470581055,-0.4471349716186523,3.786701679229736,2.9562089443206787,-4.257161140441895,-1.4760477542877195,-3.363459348678589,-6.416076183319092,-0.6133546233177185,-1.7858705520629885,-5.094809532165527,-1.3936480283737185,0.2325089573860168,FAKE
0.2804031074047088,0.1057931780815124,3175.944034833234,3332.4059789183257,6642.869410021552,0.0712553879310344,-235.6833953857422,109.09828186035156,-41.338077545166016,14.478801727294922,-51.5821533203125,20.069286346435547,-21.59206771850586,-12.18468952178955,-17.44725799560547,-17.970182418823242,-19.234655380249023,-9.755328178405762,-8.457393646240234,-11.916072845458984,1.1393963098526,-4.962425708770752,-15.797009468078612,-7.867076873779297,-0.1916269361972808,-8.531771659851074,FAKE
